trial_id,stim_id,param_id,index,sample_n_mean,sample_n_std
0,552,72,0,28.05,34.37329900097642
0,942,74,0,53.25,34.67119993976496
0,1040,78,0,35.5,47.49127343661759
0,552,72,0,39.75,32.63332974929644
0,1300,155,0,67.35,29.56041983891013
0,487,143,0,70.4,33.565960200931634
0,650,85,0,44.7,44.60599440481184
0,942,74,0,42.0,25.725269166409326
0,910,72,0,38.25,26.920692491288676
0,1040,78,0,35.35,25.396383911680687
0,1300,155,0,62.1,33.87111795584768
0,650,85,0,42.6,43.34366948252682
0,1560,74,0,46.05,22.394724472753094
0,487,143,0,70.85,36.871433815068094
0,487,78,0,32.85,31.558258573795328
0,910,72,0,45.25,40.84228330129399
0,357,85,0,26.75,22.71302663555362
0,1560,74,0,39.7,22.653220986266646
0,1430,72,0,32.1,41.37492248362909
0,487,78,0,31.45,34.14593294730875
0,1820,155,0,63.4,43.7918521621257
0,292,143,0,59.45,37.87858025461439
0,1527,74,0,47.4,23.486614328838016
0,357,85,0,40.15,50.48008987397121
0,1430,72,0,39.3,26.165666535809052
0,325,78,0,34.2,26.122384029188858
0,1625,72,0,23.15,27.388578103405
0,1527,74,0,42.0,26.052578415682063
0,325,78,0,30.45,28.270265204572137
0,1625,72,0,33.55,33.649079130279176
0,1820,155,0,70.3,40.643637425283366
0,292,143,0,73.4,38.05176529551898
0,812,85,0,53.05,50.03417253290627
0,455,72,0,28.3,28.820862326848548
0,422,74,0,51.6,26.68214463091869
0,1787,78,0,34.2,41.35800056248265
0,455,72,0,30.6,26.146147950158525
0,1300,155,0,65.4,36.13629171549522
0,1787,78,0,39.4,27.230787529443294
0,422,74,0,52.8,30.03086131929864
0,2015,143,0,73.4,26.14413489625702
0,260,72,0,29.85,28.169178752298535
0,1332,74,0,35.1,24.867861313667277
0,877,78,0,30.05,28.68793070998765
0,812,85,0,74.1,63.26793484022825
0,260,72,0,49.2,43.0979301004975
0,2015,143,0,67.0,39.80214223274658
0,877,78,0,31.2,35.74853695938957
0,1300,155,0,80.1,72.17004773085358
0,1332,74,0,51.6,42.57921410364699
0,260,85,0,40.3,30.302162507510566
0,942,72,0,42.35,36.79999284896956
0,682,78,0,34.3,43.57703402868123
0,1950,74,0,32.3,23.040239399341043
0,942,72,0,29.75,26.00581918684638
0,1625,143,0,69.9,45.85434606045079
0,552,72,0,31.25,20.488443469172413
0,1950,74,0,42.7,18.733870255151285
0,2015,155,0,66.15,43.82894381330074
0,682,78,0,44.85,45.536884991585026
0,552,72,0,43.25,45.483224206409616
0,942,74,0,47.1,21.87019120076216
0,1625,143,0,53.1,43.747962358563804
0,1170,72,0,25.4,23.475407064460143
0,585,78,0,39.2,40.113785529088176
0,2015,155,0,65.65,61.098949082184454
0,260,85,0,89.8,82.53904976944007
0,942,74,0,41.1,18.25520834115424
0,1170,72,0,40.05,29.826648275802313
0,585,78,0,31.35,28.830311169067585
0,845,143,0,64.15,41.78173234674141
0,1072,74,0,35.65,17.729769791007023
0,292,72,0,29.35,23.56910332573022
0,325,78,0,28.75,28.285899407004155
0,1072,74,0,34.45,20.035429145706654
0,1885,155,0,79.2,43.33905495290047
0,292,72,0,42.75,33.19618716216161
0,520,85,0,73.4,58.43610996095155
0,325,78,0,34.8,36.28338752826582
0,650,74,0,46.35,23.34021828247723
0,845,143,0,73.3,46.09384020954598
0,1592,72,0,26.6,31.650060280976934
0,1885,155,0,58.85,43.17683955182697
0,1592,72,0,34.05,25.771209966897064
0,520,85,0,44.8,44.08198104250283
0,1820,78,0,51.85,48.110918992633984
0,97,72,0,39.6,40.32160188964928
0,1332,74,0,44.4,28.601435370679525
0,1332,143,0,84.25,34.2819194328439
0,0,155,0,67.5,50.20117423663356
0,1820,78,0,35.75,37.17083604967178
0,1007,85,0,45.4,57.11152524481792
0,1332,74,0,42.9,25.43081429662593
0,97,72,0,43.15,36.01063439421311
0,227,78,0,35.5,27.360170821258063
0,390,74,0,35.85,30.48601922883755
0,1560,72,0,43.85,25.3735772222332
0,1332,143,0,72.8,41.012963290827166
0,0,155,0,77.1,65.68337128343744
